geometry,tile,year,label,A00,A01,A02,A03,A04,A05,A06,A07,A08,A09,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,A43,A44,A45,A46,A47,A48,A49,A50,A51,A52,A53,A54,A55,A56,A57,A58,A59,A60,A61,A62,A63
POINT (-61.19489903749742 -8.183517491036223),C51L41,2024,CORTE SELETIVO,-0.041584006151480196,0.08882737408688965,-0.08421376393694734,0.07111111111111111,-0.010396001537870049,0.08421376393694734,0.16633602460592078,0.15378700499807765,-0.044844290657439445,0.07535563244905807,0.07535563244905807,0.08421376393694734,0.06698961937716265,-0.07972318339100345,-0.00024605920799692423,-0.11374086889657825,-0.11909265667051133,0.003014225297962322,-0.01384083044982699,-0.08882737408688965,0.17279507881584008,0.13588619761630144,-0.186082276047674,0.39369473279507883,-0.08882737408688965,0.2679584775086506,0.17937716262975778,0.12456747404844293,0.14173010380622836,-0.05173394848135333,-0.03254133025759323,-0.14173010380622836,-0.017777777777777778,0.07972318339100345,-0.17937716262975778,0.186082276047674,-0.08421376393694734,0.11374086889657825,-0.041584006151480196,0.04822760476739715,-0.07972318339100345,0.17279507881584008,0.041584006151480196,0.08421376393694734,0.08882737408688965,-0.04822760476739715,-0.14173010380622836,-0.09842368319876971,-0.03543252595155709,0.03543252595155709,0.05911572472126105,0.03543252595155709,-0.11909265667051133,0.3188927335640138,0.07111111111111111,0.09842368319876971,-0.024605920799692427,0.041584006151480196,0.15378700499807765,-0.007443291041906958,-0.0015378700499807767,-0.04822760476739715,0.06698961937716265,-0.31009611687812383
POINT (-61.189059988150646 -8.182619175752103),C51L41,2024,CORTE SELETIVO,-0.019930795847750864,-0.022206843521722412,-0.19986159169550174,-0.01384083044982699,-0.041584006151480196,-0.007443291041906958,0.13588619761630144,0.15378700499807765,-0.12456747404844293,0.10340638216070744,0.08882737408688965,0.11374086889657825,0.08421376393694734,-0.024605920799692427,-0.024605920799692427,-0.16633602460592078,-0.14769703960015382,-0.08421376393694734,0.003014225297962322,0.017777777777777778,0.22145328719723184,0.09842368319876971,0.029773164167627833,0.3839138792772011,-0.01574778931180315,0.17937716262975778,0.2069357939254133,0.09356401384083046,0.11909265667051133,-0.024605920799692427,0.10340638216070744,-0.16000000000000003,-0.08421376393694734,0.003014225297962322,-0.2288965782391388,0.08882737408688965,-0.17937716262975778,0.07535563244905807,-0.044844290657439445,-0.07111111111111111,-0.09356401384083046,0.16633602460592078,0.09842368319876971,0.024605920799692427,0.14769703960015382,-0.05911572472126105,-0.06698961937716265,-0.09842368319876971,-0.1085121107266436,-0.00024605920799692423,0.09356401384083046,-0.003014225297962322,-0.044844290657439445,0.2519646289888504,0.05536332179930796,0.14173010380622836,-0.044844290657439445,0.004982698961937716,0.2288965782391388,-0.010396001537870049,0.0629911572472126,-0.10340638216070744,0.11909265667051133,-0.2599000384467512
POINT (-61.19283291234395 -8.179115746144037),C51L41,2024,CORTE SELETIVO,-0.024605920799692427,0.13588619761630144,-0.11909265667051133,0.04822760476739715,-0.0629911572472126,0.11909265667051133,0.13588619761630144,0.14769703960015382,-0.05536332179930796,0.05536332179930796,0.1085121107266436,0.0629911572472126,0.05911572472126105,-0.09842368319876971,-0.017777777777777778,-0.09356401384083046,-0.11374086889657825,0.004982698961937716,0.002214532871972318,-0.05536332179930796,0.11374086889657825,0.1085121107266436,-0.1929104190695886,0.3839138792772011,-0.07111111111111111,0.28444444444444444,0.2069357939254133,0.07972318339100345,0.11909265667051133,-0.05536332179930796,-0.0271280276816609,-0.10340638216070744,-0.024605920799692427,0.07111111111111111,-0.14173010380622836,0.15378700499807765,-0.07535563244905807,0.08421376393694734,-0.09842368319876971,0.044844290657439445,-0.10340638216070744,0.186082276047674,0.041584006151480196,0.09842368319876971,0.07111111111111111,-0.006151480199923107,-0.13588619761630144,-0.1085121107266436,-0.022206843521722412,0.03254133025759323,0.019930795847750864,0.03254133025759323,-0.08882737408688965,0.34602076124567477,0.05173394848135333,0.11374086889657825,-0.03844675124951941,-0.006151480199923107,0.2519646289888504,-0.03844675124951941,-0.002214532871972318,-0.0629911572472126,0.08882737408688965,-0.28444444444444444
POINT (-61.19274308081554 -8.178936083087214),C51L41,2024,CORTE SELETIVO,-0.05173394848135333,0.16000000000000003,-0.08421376393694734,0.06698961937716265,-0.044844290657439445,0.15378700499807765,0.1085121107266436,0.14173010380622836,-0.07972318339100345,0.044844290657439445,0.11374086889657825,0.06698961937716265,0.044844290657439445,-0.07972318339100345,-0.012056901191849288,-0.08882737408688965,-0.10340638216070744,0.022206843521722412,-0.017777777777777778,-0.10340638216070744,0.14769703960015382,0.07111111111111111,-0.16633602460592078,0.37425605536332185,-0.05911572472126105,0.29287197231833906,0.22145328719723184,0.10340638216070744,0.07535563244905807,-0.06698961937716265,-0.012056901191849288,-0.09356401384083046,0.017777777777777778,0.07972318339100345,-0.16633602460592078,0.16633602460592078,-0.07111111111111111,0.08421376393694734,-0.08882737408688965,0.05536332179930796,-0.08421376393694734,0.15378700499807765,0.03844675124951941,0.14769703960015382,0.07972318339100345,0.01574778931180315,-0.07972318339100345,-0.044844290657439445,-0.03844675124951941,-0.007443291041906958,0.006151480199923107,0.012056901191849288,-0.13016532103037293,0.34602076124567477,0.09842368319876971,0.07972318339100345,-0.05173394848135333,0.022206843521722412,0.2288965782391388,-0.06698961937716265,0.05536332179930796,-0.08421376393694734,0.11909265667051133,-0.29287197231833906
POINT (-61.18483790631529 -8.183876817149871),C51L41,2024,CORTE SELETIVO,0.05911572472126105,-0.007443291041906958,-0.17279507881584008,-0.003014225297962322,0.008858131487889272,0.0629911572472126,0.14769703960015382,0.186082276047674,-0.09356401384083046,0.0629911572472126,0.09842368319876971,0.1085121107266436,0.0629911572472126,-0.003014225297962322,-0.03844675124951941,-0.12456747404844293,-0.12456747404844293,-0.05911572472126105,-0.024605920799692427,-0.0015378700499807767,0.2364628988850442,0.11374086889657825,-0.05911572472126105,0.37425605536332185,-0.07111111111111111,0.186082276047674,0.13016532103037293,0.17937716262975778,0.14769703960015382,0.003014225297962322,0.0005536332179930795,-0.14173010380622836,-0.0629911572472126,-0.041584006151480196,-0.2288965782391388,0.14173010380622836,-0.2069357939254133,0.08882737408688965,-0.029773164167627833,-0.08882737408688965,-0.13016532103037293,0.11909265667051133,0.10340638216070744,0.0629911572472126,0.14173010380622836,-0.05173394848135333,-0.09842368319876971,-0.07535563244905807,-0.12456747404844293,-0.008858131487889272,0.024605920799692427,0.010396001537870049,-0.07535563244905807,0.2288965782391388,0.06698961937716265,0.10340638216070744,-0.08421376393694734,0.019930795847750864,0.19986159169550174,0.01574778931180315,0.08421376393694734,-0.09356401384083046,0.13588619761630144,-0.31009611687812383
POINT (-61.184478580201635 -8.183337827979399),C51L41,2024,CORTE SELETIVO,0.019930795847750864,-0.029773164167627833,-0.19986159169550174,-0.024605920799692427,0.017777777777777778,0.010396001537870049,0.14173010380622836,0.186082276047674,-0.1085121107266436,0.07972318339100345,0.05536332179930796,0.09842368319876971,0.07111111111111111,-0.003014225297962322,-0.04822760476739715,-0.12456747404844293,-0.14769703960015382,-0.07972318339100345,0.000984236831987697,-0.0629911572472126,0.2364628988850442,0.09842368319876971,-0.01574778931180315,0.39369473279507883,-0.05536332179930796,0.19986159169550174,0.13016532103037293,0.17279507881584008,0.13588619761630144,-0.01574778931180315,0.05536332179930796,-0.17279507881584008,-0.07972318339100345,-0.05911572472126105,-0.2069357939254133,0.10340638216070744,-0.22145328719723184,0.11909265667051133,-0.012056901191849288,-0.06698961937716265,-0.07972318339100345,0.12456747404844293,0.1085121107266436,0.05173394848135333,0.17279507881584008,-0.08882737408688965,-0.11374086889657825,-0.044844290657439445,-0.14173010380622836,-0.01384083044982699,0.05911572472126105,0.03254133025759323,-0.0629911572472126,0.22145328719723184,0.05173394848135333,0.12456747404844293,-0.06698961937716265,0.017777777777777778,0.17937716262975778,0.0271280276816609,0.09842368319876971,-0.1085121107266436,0.1085121107266436,-0.2599000384467512
POINT (-61.18438874867323 -8.182259849638456),C51L41,2024,CORTE SELETIVO,0.008858131487889272,-0.019930795847750864,-0.16633602460592078,-0.01574778931180315,-0.002214532871972318,0.041584006151480196,0.13588619761630144,0.21413302575932336,-0.11909265667051133,0.05536332179930796,0.09356401384083046,0.08882737408688965,0.09842368319876971,-0.007443291041906958,-0.041584006151480196,-0.14173010380622836,-0.12456747404844293,-0.09842368319876971,0.012056901191849288,-0.0629911572472126,0.2288965782391388,0.05911572472126105,0.0015378700499807767,0.39369473279507883,-0.0629911572472126,0.16633602460592078,0.14173010380622836,0.14173010380622836,0.12456747404844293,-0.004982698961937716,0.04822760476739715,-0.17937716262975778,-0.0629911572472126,-0.0271280276816609,-0.22145328719723184,0.11909265667051133,-0.22145328719723184,0.09356401384083046,-0.05536332179930796,-0.04822760476739715,-0.07535563244905807,0.16000000000000003,0.1085121107266436,0.05536332179930796,0.2069357939254133,-0.07535563244905807,-0.10340638216070744,-0.05536332179930796,-0.11909265667051133,-0.024605920799692427,0.07972318339100345,0.05173394848135333,-0.08421376393694734,0.2288965782391388,0.06698961937716265,0.10340638216070744,-0.03543252595155709,-0.012056901191849288,0.2069357939254133,0.024605920799692427,0.08882737408688965,-0.11374086889657825,0.11909265667051133,-0.2519646289888504
POINT (-61.183849759502756 -8.182170018110044),C51L41,2024,CORTE SELETIVO,-0.006151480199923107,-0.022206843521722412,-0.17279507881584008,-0.0271280276816609,-0.008858131487889272,0.01384083044982699,0.11909265667051133,0.2069357939254133,-0.1085121107266436,0.05536332179930796,0.08882737408688965,0.08882737408688965,0.09356401384083046,-0.024605920799692427,-0.041584006151480196,-0.14769703960015382,-0.14173010380622836,-0.09842368319876971,0.0271280276816609,-0.07535563244905807,0.2288965782391388,0.0629911572472126,0.0271280276816609,0.40359861591695495,-0.041584006151480196,0.16633602460592078,0.16000000000000003,0.11374086889657825,0.1085121107266436,-0.0271280276816609,0.09356401384083046,-0.186082276047674,-0.08882737408688965,-0.03844675124951941,-0.1929104190695886,0.09356401384083046,-0.21413302575932336,0.09842368319876971,-0.07111111111111111,-0.05911572472126105,-0.07111111111111111,0.15378700499807765,0.1085121107266436,0.0271280276816609,0.19986159169550174,-0.07535563244905807,-0.10340638216070744,-0.041584006151480196,-0.11909265667051133,-0.029773164167627833,0.08882737408688965,0.044844290657439445,-0.0629911572472126,0.2364628988850442,0.05911572472126105,0.11374086889657825,-0.029773164167627833,-0.01574778931180315,0.22145328719723184,0.022206843521722412,0.11909265667051133,-0.14769703960015382,0.13016532103037293,-0.22145328719723184
POINT (-61.18537689548576 -8.18154119741116),C51L41,2024,CORTE SELETIVO,0.017777777777777778,-0.022206843521722412,-0.22145328719723184,-0.003014225297962322,-0.01574778931180315,0.0271280276816609,0.13016532103037293,0.24415224913494812,-0.13588619761630144,0.08882737408688965,0.05911572472126105,0.07972318339100345,0.07535563244905807,-0.01384083044982699,-0.044844290657439445,-0.16000000000000003,-0.16633602460592078,-0.07111111111111111,0.05536332179930796,0.044844290657439445,0.1929104190695886,0.1085121107266436,0.006151480199923107,0.33685505574778934,-0.022206843521722412,0.17937716262975778,0.15378700499807765,0.09842368319876971,0.10340638216070744,0.003014225297962322,0.07535563244905807,-0.16633602460592078,-0.08421376393694734,-0.05173394848135333,-0.2288965782391388,0.09842368319876971,-0.2069357939254133,0.08421376393694734,-0.09842368319876971,-0.11909265667051133,-0.14769703960015382,0.13588619761630144,0.09356401384083046,0.03543252595155709,0.15378700499807765,-0.041584006151480196,-0.12456747404844293,-0.08421376393694734,-0.08421376393694734,-0.008858131487889272,0.0629911572472126,0.006151480199923107,-0.05911572472126105,0.24415224913494812,0.03543252595155709,0.12456747404844293,-0.04822760476739715,0.000984236831987697,0.22145328719723184,0.006151480199923107,0.09356401384083046,-0.13016532103037293,0.08882737408688965,-0.2761399461745483
POINT (-61.18753285216764 -8.177678441689446),C51L41,2024,CORTE SELETIVO,-0.01384083044982699,0.03844675124951941,-0.022206843521722412,0.024605920799692427,-0.03543252595155709,0.09356401384083046,0.16000000000000003,0.13588619761630144,-0.1085121107266436,0.07972318339100345,0.0629911572472126,0.09356401384083046,0.04822760476739715,-0.029773164167627833,-0.024605920799692427,-0.11909265667051133,-0.1085121107266436,0.04822760476739715,-0.029773164167627833,-0.044844290657439445,0.17279507881584008,0.16633602460592078,-0.11909265667051133,0.37425605536332185,-0.09356401384083046,0.15378700499807765,0.14769703960015382,0.2069357939254133,0.10340638216070744,-0.05173394848135333,0.004982698961937716,-0.186082276047674,-0.041584006151480196,0.08882737408688965,-0.2288965782391388,0.16000000000000003,-0.07535563244905807,0.05173394848135333,-0.13588619761630144,0.029773164167627833,-0.11909265667051133,0.19986159169550174,0.07972318339100345,0.13588619761630144,0.03543252595155709,0.008858131487889272,-0.13016532103037293,-0.13016532103037293,-0.08882737408688965,-0.0629911572472126,0.08882737408688965,0.044844290657439445,-0.041584006151480196,0.2364628988850442,0.07111111111111111,0.1085121107266436,-0.04822760476739715,0.044844290657439445,0.2364628988850442,0.041584006151480196,0.03844675124951941,-0.07535563244905807,0.12456747404844293,-0.33685505574778934
POINT (-61.18528706395735 -8.17740894710421),C51L41,2024,CORTE SELETIVO,-0.019930795847750864,0.15378700499807765,0.024605920799692427,0.06698961937716265,-0.029773164167627833,0.17937716262975778,0.14769703960015382,0.16633602460592078,-0.09842368319876971,0.041584006151480196,0.07972318339100345,0.07111111111111111,0.029773164167627833,-0.08421376393694734,0.007443291041906958,-0.09842368319876971,-0.08421376393694734,0.0271280276816609,-0.04822760476739715,-0.1085121107266436,0.17279507881584008,0.04822760476739715,-0.15378700499807765,0.33685505574778934,-0.07535563244905807,0.21413302575932336,0.2069357939254133,0.16633602460592078,0.05536332179930796,-0.07972318339100345,-0.1085121107266436,-0.0629911572472126,0.044844290657439445,0.09356401384083046,-0.17279507881584008,0.186082276047674,-0.05911572472126105,0.0629911572472126,-0.17279507881584008,-0.006151480199923107,-0.11909265667051133,0.09356401384083046,0.03254133025759323,0.17937716262975778,0.14769703960015382,0.09842368319876971,-0.07535563244905807,-0.05173394848135333,-0.03543252595155709,-0.03254133025759323,0.022206843521722412,0.041584006151480196,-0.15378700499807765,0.3014225297962323,0.11374086889657825,0.006151480199923107,-0.05911572472126105,0.05911572472126105,0.2288965782391388,-0.041584006151480196,0.01384083044982699,-0.08882737408688965,0.14769703960015382,-0.2761399461745483
POINT (-61.18528706395735 -8.176780126405326),C51L41,2024,CORTE SELETIVO,-0.041584006151480196,-0.041584006151480196,-0.12456747404844293,0.06698961937716265,-0.0271280276816609,0.01574778931180315,0.14173010380622836,0.19986159169550174,-0.10340638216070744,0.09842368319876971,0.03844675124951941,0.12456747404844293,0.07972318339100345,-0.05173394848135333,-0.012056901191849288,-0.13016532103037293,-0.13588619761630144,0.019930795847750864,-0.03254133025759323,-0.01574778931180315,0.2364628988850442,0.13588619761630144,-0.07972318339100345,0.40359861591695495,-0.05536332179930796,0.14173010380622836,0.186082276047674,0.186082276047674,0.1085121107266436,-0.05173394848135333,0.041584006151480196,-0.17937716262975778,-0.07535563244905807,0.041584006151480196,-0.22145328719723184,0.11909265667051133,-0.07972318339100345,0.0629911572472126,-0.11374086889657825,-0.01574778931180315,-0.11909265667051133,0.17937716262975778,0.11909265667051133,0.07535563244905807,0.1085121107266436,-0.01384083044982699,-0.11909265667051133,-0.09842368319876971,-0.11374086889657825,-0.0005536332179930795,0.0629911572472126,0.003014225297962322,-0.03543252595155709,0.2364628988850442,0.05911572472126105,0.14769703960015382,-0.07111111111111111,0.03254133025759323,0.17937716262975778,0.05536332179930796,0.024605920799692427,-0.11374086889657825,0.09356401384083046,-0.29287197231833906
POINT (-61.18483790631529 -8.176780126405326),C51L41,2024,CORTE SELETIVO,0.003936947327950788,0.09842368319876971,0.05173394848135333,0.06698961937716265,0.000984236831987697,0.16633602460592078,0.17937716262975778,0.16000000000000003,-0.09842368319876971,0.05536332179930796,0.12456747404844293,0.1085121107266436,0.022206843521722412,-0.05536332179930796,0.0271280276816609,-0.08421376393694734,-0.07972318339100345,0.07535563244905807,-0.09356401384083046,-0.11909265667051133,0.19986159169550174,0.10340638216070744,-0.13016532103037293,0.3553094963475586,-0.03254133025759323,0.11374086889657825,0.13016532103037293,0.22145328719723184,0.05173394848135333,-0.03254133025759323,-0.07535563244905807,-0.08421376393694734,0.03844675124951941,0.09842368319876971,-0.22145328719723184,0.21413302575932336,-0.05536332179930796,0.017777777777777778,-0.15378700499807765,0.024605920799692427,-0.10340638216070744,0.11374086889657825,0.05536332179930796,0.17279507881584008,0.0629911572472126,0.05536332179930796,-0.08421376393694734,-0.13588619761630144,-0.03543252595155709,-0.07111111111111111,0.0629911572472126,0.05173394848135333,-0.12456747404844293,0.2364628988850442,0.13016532103037293,0.0271280276816609,-0.06698961937716265,0.07111111111111111,0.22145328719723184,0.024605920799692427,0.01384083044982699,-0.022206843521722412,0.16000000000000003,-0.3188927335640138
POINT (-61.18771251522447 -8.176600463348503),C51L41,2024,CORTE SELETIVO,-0.017777777777777778,-0.024605920799692427,-0.21413302575932336,-0.029773164167627833,-0.05173394848135333,0.012056901191849288,0.07972318339100345,0.14769703960015382,-0.11374086889657825,0.1085121107266436,0.09356401384083046,0.14769703960015382,0.08421376393694734,-0.0629911572472126,-0.024605920799692427,-0.16000000000000003,-0.15378700499807765,-0.04822760476739715,0.03543252595155709,-0.000984236831987697,0.1929104190695886,0.08421376393694734,0.0629911572472126,0.40359861591695495,-0.003936947327950788,0.12456747404844293,0.2069357939254133,0.08421376393694734,0.11374086889657825,-0.044844290657439445,0.11909265667051133,-0.186082276047674,-0.09356401384083046,-0.03844675124951941,-0.16633602460592078,0.07535563244905807,-0.186082276047674,0.03543252595155709,-0.14769703960015382,-0.010396001537870049,-0.10340638216070744,0.21413302575932336,0.11374086889657825,0.01384083044982699,0.16633602460592078,-0.05911572472126105,-0.09842368319876971,-0.11909265667051133,-0.07535563244905807,-0.003936947327950788,0.14173010380622836,0.004982698961937716,-0.03254133025759323,0.19986159169550174,0.041584006151480196,0.13588619761630144,0.007443291041906958,-0.0271280276816609,0.2288965782391388,-0.003936947327950788,0.09356401384083046,-0.16000000000000003,0.09842368319876971,-0.2288965782391388
POINT (-61.18582605312782 -8.175881811121206),C51L41,2024,CORTE SELETIVO,-0.010396001537870049,-0.044844290657439445,-0.2288965782391388,-0.029773164167627833,-0.044844290657439445,-0.05536332179930796,0.07972318339100345,0.14769703960015382,-0.14173010380622836,0.11374086889657825,0.05173394848135333,0.13588619761630144,0.07111111111111111,-0.07111111111111111,-0.05536332179930796,-0.17937716262975778,-0.17937716262975778,-0.05173394848135333,0.05173394848135333,0.004982698961937716,0.19986159169550174,0.09356401384083046,0.08421376393694734,0.3839138792772011,0.01384083044982699,0.11909265667051133,0.19986159169550174,0.07111111111111111,0.10340638216070744,-0.05173394848135333,0.15378700499807765,-0.186082276047674,-0.1085121107266436,-0.05911572472126105,-0.1929104190695886,0.04822760476739715,-0.16633602460592078,0.044844290657439445,-0.11909265667051133,-0.029773164167627833,-0.09356401384083046,0.2069357939254133,0.11374086889657825,0.010396001537870049,0.16633602460592078,-0.07111111111111111,-0.11909265667051133,-0.10340638216070744,-0.05536332179930796,-0.006151480199923107,0.16000000000000003,0.008858131487889272,-0.0005536332179930795,0.1929104190695886,0.008858131487889272,0.14173010380622836,-0.003936947327950788,-0.024605920799692427,0.21413302575932336,0.017777777777777778,0.10340638216070744,-0.16633602460592078,0.05911572472126105,-0.22145328719723184
POINT (-61.18465824325846 -8.175432653479147),C51L41,2024,CORTE SELETIVO,-0.029773164167627833,0.11909265667051133,-0.04822760476739715,0.07111111111111111,-0.044844290657439445,0.186082276047674,0.13588619761630144,0.17937716262975778,-0.06698961937716265,0.0271280276816609,0.07535563244905807,0.07972318339100345,0.08421376393694734,-0.11909265667051133,0.07111111111111111,-0.06698961937716265,-0.1085121107266436,0.01574778931180315,-0.05911572472126105,-0.041584006151480196,0.1929104190695886,0.05911572472126105,-0.14173010380622836,0.34602076124567477,-0.03844675124951941,0.2288965782391388,0.2288965782391388,0.08421376393694734,0.09842368319876971,0.029773164167627833,-0.0629911572472126,-0.08421376393694734,0.0271280276816609,0.07535563244905807,-0.19986159169550174,0.16000000000000003,-0.05173394848135333,0.022206843521722412,-0.16000000000000003,-0.010396001537870049,-0.12456747404844293,0.10340638216070744,0.019930795847750864,0.17937716262975778,0.13588619761630144,0.07111111111111111,-0.041584006151480196,-0.07111111111111111,-0.05536332179930796,-0.024605920799692427,0.03543252595155709,-0.017777777777777778,-0.15378700499807765,0.2761399461745483,0.13588619761630144,0.01574778931180315,-0.05173394848135333,0.05173394848135333,0.2364628988850442,-0.03844675124951941,0.008858131487889272,-0.05173394848135333,0.15378700499807765,-0.3188927335640138
POINT (-61.18196329740611 -8.183786985621458),C51L41,2024,CORTE SELETIVO,0.03543252595155709,0.012056901191849288,-0.16633602460592078,-0.0271280276816609,0.019930795847750864,0.010396001537870049,0.12456747404844293,0.186082276047674,-0.09842368319876971,0.08882737408688965,0.08421376393694734,0.10340638216070744,0.08421376393694734,-0.0271280276816609,-0.04822760476739715,-0.14769703960015382,-0.11909265667051133,-0.10340638216070744,-0.003936947327950788,-0.07535563244905807,0.17937716262975778,0.03844675124951941,-0.012056901191849288,0.39369473279507883,-0.0629911572472126,0.1929104190695886,0.15378700499807765,0.17279507881584008,0.14173010380622836,-0.044844290657439445,0.04822760476739715,-0.15378700499807765,-0.07535563244905807,-0.003936947327950788,-0.21413302575932336,0.11909265667051133,-0.2069357939254133,0.1085121107266436,-0.03254133025759323,-0.03543252595155709,-0.05173394848135333,0.16000000000000003,0.12456747404844293,0.08882737408688965,0.186082276047674,-0.07111111111111111,-0.14769703960015382,-0.03844675124951941,-0.11909265667051133,-0.05911572472126105,0.06698961937716265,0.05536332179930796,-0.04822760476739715,0.2599000384467512,0.03254133025759323,0.08421376393694734,-0.05911572472126105,-0.0271280276816609,0.2069357939254133,0.012056901191849288,0.07972318339100345,-0.14769703960015382,0.13016532103037293,-0.2364628988850442
POINT (-61.183041275747044 -8.182619175752103),C51L41,2024,CORTE SELETIVO,0.03254133025759323,-0.019930795847750864,-0.17937716262975778,-0.003014225297962322,0.003014225297962322,0.012056901191849288,0.14173010380622836,0.186082276047674,-0.10340638216070744,0.05911572472126105,0.07972318339100345,0.08421376393694734,0.07535563244905807,-0.024605920799692427,-0.0629911572472126,-0.14173010380622836,-0.13016532103037293,-0.07972318339100345,0.003014225297962322,-0.029773164167627833,0.24415224913494812,0.10340638216070744,-0.05911572472126105,0.3839138792772011,-0.08421376393694734,0.1929104190695886,0.13016532103037293,0.16000000000000003,0.14769703960015382,-0.004982698961937716,0.029773164167627833,-0.17279507881584008,-0.07535563244905807,-0.010396001537870049,-0.2364628988850442,0.1085121107266436,-0.21413302575932336,0.09842368319876971,-0.01574778931180315,-0.07972318339100345,-0.08421376393694734,0.13588619761630144,0.10340638216070744,0.05911572472126105,0.15378700499807765,-0.05911572472126105,-0.08882737408688965,-0.04822760476739715,-0.12456747404844293,-0.01384083044982699,0.03844675124951941,0.03254133025759323,-0.08421376393694734,0.24415224913494812,0.04822760476739715,0.1085121107266436,-0.07535563244905807,0.003936947327950788,0.1929104190695886,0.03844675124951941,0.08421376393694734,-0.11909265667051133,0.12456747404844293,-0.2761399461745483
POINT (-61.18313110727546 -8.181900523524808),C51L41,2024,CORTE SELETIVO,0.029773164167627833,-0.04822760476739715,-0.1929104190695886,-0.044844290657439445,-0.0015378700499807767,0.007443291041906958,0.09842368319876971,0.186082276047674,-0.13588619761630144,0.09842368319876971,0.04822760476739715,0.11909265667051133,0.05173394848135333,-0.003936947327950788,-0.07111111111111111,-0.14769703960015382,-0.17279507881584008,-0.05536332179930796,0.041584006151480196,-0.00024605920799692423,0.2288965782391388,0.1085121107266436,0.041584006151480196,0.39369473279507883,-0.03844675124951941,0.11374086889657825,0.14173010380622836,0.12456747404844293,0.11909265667051133,-0.044844290657439445,0.11374086889657825,-0.19986159169550174,-0.09842368319876971,-0.04822760476739715,-0.19986159169550174,0.06698961937716265,-0.186082276047674,0.07111111111111111,-0.07972318339100345,-0.08421376393694734,-0.13016532103037293,0.17279507881584008,0.11909265667051133,0.024605920799692427,0.1929104190695886,-0.044844290657439445,-0.11374086889657825,-0.08421376393694734,-0.12456747404844293,-0.0015378700499807767,0.09842368319876971,0.029773164167627833,-0.041584006151480196,0.16633602460592078,0.044844290657439445,0.14173010380622836,-0.04822760476739715,-6.151480199923106e-05,0.2069357939254133,0.03844675124951941,0.11909265667051133,-0.14173010380622836,0.09356401384083046,-0.2519646289888504
POINT (-61.1834006018607 -8.18199035505322),C51L41,2024,CORTE SELETIVO,0.017777777777777778,-0.05536332179930796,-0.19986159169550174,-0.07535563244905807,-0.010396001537870049,-0.022206843521722412,0.09356401384083046,0.14769703960015382,-0.12456747404844293,0.08882737408688965,0.08421376393694734,0.1085121107266436,0.05173394848135333,-0.004982698961937716,-0.08421376393694734,-0.13588619761630144,-0.16000000000000003,-0.0629911572472126,0.03254133025759323,-0.05173394848135333,0.2288965782391388,0.11374086889657825,0.01384083044982699,0.40359861591695495,-0.05536332179930796,0.12456747404844293,0.12456747404844293,0.13016532103037293,0.13016532103037293,-0.041584006151480196,0.09842368319876971,-0.2069357939254133,-0.13016532103037293,-0.044844290657439445,-0.1929104190695886,0.05911572472126105,-0.2069357939254133,0.10340638216070744,-0.044844290657439445,-0.044844290657439445,-0.10340638216070744,0.17279507881584008,0.14173010380622836,0.024605920799692427,0.16633602460592078,-0.05911572472126105,-0.11374086889657825,-0.0629911572472126,-0.14769703960015382,-0.0271280276816609,0.10340638216070744,0.03844675124951941,-0.024605920799692427,0.186082276047674,0.029773164167627833,0.14173010380622836,-0.05173394848135333,-0.010396001537870049,0.21413302575932336,0.029773164167627833,0.14173010380622836,-0.14173010380622836,0.10340638216070744,-0.2288965782391388
POINT (-61.18295144421864 -8.181720860467983),C51L41,2024,CORTE SELETIVO,0.024605920799692427,-0.07111111111111111,-0.19986159169550174,-0.03254133025759323,-0.008858131487889272,-0.008858131487889272,0.09842368319876971,0.1929104190695886,-0.14769703960015382,0.1085121107266436,0.05173394848135333,0.13016532103037293,0.05536332179930796,-0.019930795847750864,-0.04822760476739715,-0.17279507881584008,-0.17937716262975778,-0.041584006151480196,0.029773164167627833,-0.0015378700499807767,0.2288965782391388,0.09842368319876971,0.07535563244905807,0.36472126105344094,-0.0271280276816609,0.1085121107266436,0.16000000000000003,0.10340638216070744,0.11909265667051133,-0.022206843521722412,0.11374086889657825,-0.19986159169550174,-0.08882737408688965,-0.06698961937716265,-0.2069357939254133,0.05911572472126105,-0.17937716262975778,0.044844290657439445,-0.1085121107266436,-0.07535563244905807,-0.13016532103037293,0.17937716262975778,0.11374086889657825,0.012056901191849288,0.2069357939254133,-0.07111111111111111,-0.13016532103037293,-0.08882737408688965,-0.11909265667051133,0.003936947327950788,0.13016532103037293,0.01574778931180315,-0.05536332179930796,0.16633602460592078,0.024605920799692427,0.14769703960015382,-0.019930795847750864,-0.01574778931180315,0.2069357939254133,0.044844290657439445,0.11909265667051133,-0.15378700499807765,0.08421376393694734,-0.2288965782391388
